34.2869869,-85.1899091
34.2869761,-85.18986977
34.2870449,-85.1896636
34.2870137,-85.1896585
34.2869708,-85.1896716
34.286908,-85.1893736
34.2868998,-85.1893281
34.2868877,-85.1892835
34.2868953,-85.1892358
34.286892,-85.1891728
34.28694582,-85.18909002
34.2868974,-85.1891096
34.2868976,-85.1890546
34.2868934,-85.188998
34.2868876,-85.1889478
34.2868775,-85.1888972
34.2868609,-85.1888448
34.2868568,-85.1887795
34.2868498,-85.1887083
34.2868572,-85.1886471
34.2868605,-85.1886007
34.2869742,-85.1885006
34.2870261,-85.1884707
34.2868395,-85.188562
34.2871219,-85.1884293
34.2870752,-85.1884496
34.2871709,-85.1884063
34.2872169,-85.1883768
34.2872668,-85.1883561
34.2873128,-85.1883306
34.2873608,-85.1883057
34.28765413,-85.18821212
34.2876398,-85.1881742
34.28767736,-85.18817896
34.28767736,-85.18817896
34.2878183,-85.1881669
34.2878812,-85.1881678
34.2879629,-85.1881554
34.2880493,-85.1881529
34.2881228,-85.188155
34.2882858,-85.1881491
34.2883432,-85.1881505
34.28840688,-85.18814834
34.2885509,-85.1882032
34.2885158,-85.18817463
34.28847213,-85.18812298
34.2885442,-85.1881352
34.2885975,-85.1882533
34.2886529,-85.1883211
34.28871182,-85.1883838
34.28874867,-85.1884561
34.2887672,-85.1884491
34.2887987,-85.188489
34.2888816,-85.1885732
34.28891824,-85.18863446
34.28895946,-85.18867552
34.2891443,-85.1886971
34.2891503,-85.1886275
34.2891492,-85.1885536
34.2891432,-85.1884863
34.2891404,-85.1884109
34.2891396,-85.1883377
34.28912518,-85.18818391
34.2891302,-85.1882631
34.2891234,-85.1881155
34.2890789,-85.188113
34.289028,-85.188115
34.28896963,-85.18811689
34.28887054,-85.18811253
34.28877708,-85.1881219
34.2886914,-85.1881231
34.2885952,-85.1881373
34.2884983,-85.1881391
34.28843944,-85.18812335
34.2884143,-85.1881012
34.2884109,-85.1880635
34.2884164,-85.1879984
34.2884227,-85.1882009
34.2884191,-85.1882631
34.2884258,-85.1883328
34.2884268,-85.1883975
34.2884312,-85.1884657
34.2884462,-85.1885379
34.2884479,-85.1887028
34.2883972,-85.1887484
34.2883776,-85.1888224
34.2883724,-85.1889076
34.2883497,-85.1890108
34.28834264,-85.18906431
34.28832501,-85.18906795
34.28832501,-85.18906795
34.288216,-85.189059
34.2881754,-85.1890563
34.2882703,-85.1890603
34.2881507,-85.1890473
34.28815076,-85.18898915
34.28815076,-85.18898915
34.28815263,-85.18894654
34.2881458,-85.1889075
34.2881399,-85.188882
34.28812957,-85.18884561
34.288105,-85.1888235
34.28807021,-85.18883333
34.2880416,-85.1888378
34.2879993,-85.1888344
34.2879596,-85.1888364
34.2879062,-85.1888444
34.2878588,-85.1888472
34.2878124,-85.1888654
34.2878123,-85.1889306
34.2878125,-85.1889875
34.2878142,-85.189048
34.2878193,-85.1891089
34.2878154,-85.1891661
34.2877997,-85.1891995
34.2877529,-85.1892292
34.28771046,-85.18921396
34.2876833,-85.1892309
34.2876626,-85.1892334
34.28763885,-85.18923831
34.2876148,-85.18926236
34.28762439,-85.18925665
34.2876034,-85.1893137
34.2875755,-85.1893654
34.28753919,-85.18939193
34.28752838,-85.18939804
34.28752155,-85.18939632
34.28752155,-85.18939632
34.2875172,-85.1894002
34.28751389,-85.18940058
34.28751389,-85.18940058
34.28750626,-85.18940293
34.28750626,-85.18940293
34.28750626,-85.18940293
34.28750448,-85.18941374
34.28749007,-85.18941707
34.28749007,-85.18941707
34.2874603,-85.1894619
34.2874384,-85.1895269
34.2873882,-85.1895708
34.2873343,-85.1895945
34.2872774,-85.189616
34.2872342,-85.1896155
34.2871796,-85.1896168
34.2871288,-85.1896319
34.2870792,-85.1896397
34.2869358,-85.1896937
34.28690828,-85.18971687
34.28690828,-85.18971687
34.2869114,-85.1897544
34.2869112,-85.1897871
34.2869183,-85.1898201
34.2869504,-85.1898402
34.2870073,-85.1899501
34.28701056,-85.18999496
34.28702051,-85.19003392
34.28701824,-85.19005301
34.2870035,-85.189133
34.2869736,-85.1890928
34.2870078,-85.18909
34.2870476,-85.18907
34.287112,-85.1890141
34.2870852,-85.1890494
34.2871352,-85.188982
34.2871598,-85.1889589
34.2871886,-85.1889213
34.2872243,-85.1888971
34.2872761,-85.1888928
34.2873144,-85.1888898
34.2873583,-85.1888873
34.2874474,-85.188889
34.2874436,-85.1887779
34.2874755,-85.1887546
34.2874978,-85.1887861
34.2875112,-85.1888077
34.28751171,-85.18884469
34.28751912,-85.18886049
34.28751912,-85.18886049
34.28750367,-85.1888887
34.28750367,-85.1888887
34.2874707,-85.1888876
34.2875225,-85.1889355
34.287528,-85.188981
34.2874011,-85.1888877
34.28745032,-85.18871561
34.28745032,-85.18871561
34.28746721,-85.18861016
34.2874573,-85.1886665
34.2874785,-85.1885498
34.2875218,-85.18851458
34.28753919,-85.18850439
34.287579,-85.1885008
34.28763747,-85.18851267
34.2877344,-85.1885025
34.2877979,-85.1885036
34.2878463,-85.1884981
34.2879352,-85.1884967
34.2879685,-85.1884927
34.28790363,-85.18849038
34.28798484,-85.18846168
34.28799524,-85.18844893
34.2880157,-85.1884889
34.2880985,-85.1883662
34.2881686,-85.188238
34.2882442,-85.1882367
34.2881881,-85.1881562
34.2882335,-85.1881616
34.2888381,-85.188528
34.2886242,-85.1884559
34.2885664,-85.1884588
34.2884963,-85.1884667
34.2883639,-85.1884747
34.28829446,-85.18846495
34.2881898,-85.1884671
34.28809127,-85.18848071
34.2880258,-85.1884356
34.2880602,-85.1884222
34.2878542,-85.1884516
34.28783143,-85.18840918
34.28781322,-85.18839828
34.2877708,-85.1883642
34.2877403,-85.1883224
34.2877428,-85.1881713
34.2876896,-85.1882784
34.28762915,-85.18819546
34.2875792,-85.1881819
34.2875344,-85.1881823
34.28749611,-85.1881905
34.2874392,-85.1881837
34.2873887,-85.1881879
34.28732627,-85.18819023
34.2872148,-85.1881818
34.2872736,-85.1881885
34.2871677,-85.1881838
34.2871249,-85.1881862
34.2870774,-85.1881878
34.286967,-85.1881911
34.2870279,-85.1881871
34.2868801,-85.1881966
34.28692,-85.1881943
34.2868401,-85.1881986
34.2868409,-85.1882372
34.2868425,-85.1883175
34.2869238,-85.1885231
34.2868786,-85.1885505
34.28686742,-85.18799159
34.2868748,-85.1879469
34.2869296,-85.1877849
34.28694376,-85.18774484
34.2869563,-85.1876952
34.2869811,-85.1876478
34.2870258,-85.1875407
34.28704364,-85.18750221
34.2870433,-85.187454
34.2870054,-85.1875954
34.2870817,-85.1874378
34.2871109,-85.1875934
34.287135,-85.1876527
34.2871528,-85.1876995
34.2871829,-85.1877424
34.2872089,-85.187783
34.2872388,-85.1878246
34.2872884,-85.1878836
34.2872651,-85.1878528
34.2873173,-85.187904
34.2873503,-85.1879287
34.28741835,-85.18796459
34.2874457,-85.1879751
34.2875539,-85.1879764
34.287592,-85.1879775
34.2876883,-85.1879844
34.2876356,-85.1879797
34.2876328,-85.1879549
34.2876516,-85.1879067
34.2876902,-85.187684
34.2877166,-85.1875272
34.2877242,-85.1874762
34.2877005,-85.1876308
34.2877319,-85.1874185
34.2877442,-85.1873614
34.2877491,-85.1873227
34.2877647,-85.1872212
34.2877684,-85.1871738
34.2877773,-85.187123
34.2877901,-85.1870703
34.287807,-85.1870273
34.287824,-85.1869923
34.28785717,-85.18696506
34.2878949,-85.1869616
34.2879344,-85.1869701
34.2879737,-85.186966
34.28806,-85.18701
34.2880884,-85.1870348
34.2881171,-85.1870641
34.2881337,-85.1870968
34.2881494,-85.1871327
34.2881674,-85.1871623
34.2881788,-85.1871989
34.2881924,-85.1872348
34.28822908,-85.18728333
34.28825951,-85.18727477
34.28821372,-85.18726267
34.2883011,-85.187286
34.2883815,-85.1873036
34.28841275,-85.1872772
34.2884725,-85.1873261
34.2885122,-85.1872882
34.28854202,-85.18727132
34.2881878,-85.1872912
34.2881507,-85.1873188
34.2881117,-85.1873513
34.2880907,-85.1873878
34.2880719,-85.1874371
34.2880616,-85.187483
34.2880536,-85.187531
34.2880629,-85.1875856
34.2880857,-85.1876304
34.2881153,-85.1876755
34.288143,-85.1877117
34.2881706,-85.1877498
34.2882445,-85.1878534
34.28830115,-85.18792755
34.2882768,-85.1878927
34.2881947,-85.1877855
34.2882246,-85.1878137
34.28831741,-85.18795594
34.2882574,-85.1879598
34.288378,-85.1879542
34.28820976,-85.18795025
34.2879309,-85.1879702
34.2878574,-85.1879753
34.28774997,-85.18797521
34.2875236,-85.1879774
34.2874869,-85.1879829
34.2873826,-85.187946
34.2873817,-85.1879855
34.2873348,-85.1879897
34.2872947,-85.1879876
34.2870078,-85.1880033
34.2868892,-85.1879071
34.2868513,-85.1882782
34.2868413,-85.1883735
34.2868437,-85.1884393
34.2867144,-85.1886312
34.2866681,-85.1886569
34.2866175,-85.1886871
34.2865751,-85.1887068
34.2863679,-85.1888266
34.2863258,-85.1888468
34.28613621,-85.18893839
34.28611801,-85.18895909
34.28610997,-85.18896056
34.28610997,-85.18896056
34.2860786,-85.1889918
34.2860331,-85.1890069
34.2859917,-85.1890227
34.2859486,-85.1890434
34.285903,-85.1890637
34.2857023,-85.1891724
34.2856648,-85.1892211
34.2856042,-85.1892865
34.2856327,-85.1892504
34.2855713,-85.1893207
34.285537,-85.189368
34.28549,-85.1893965
34.2854585,-85.1894352
34.2854169,-85.1895693
34.2854476,-85.1895299
34.2854576,-85.1894897
34.2854036,-85.1896147
34.2854008,-85.1896649
34.2853954,-85.189725
34.2854031,-85.1897978
34.2854068,-85.1898648
34.2854095,-85.1900591
34.2854073,-85.1900905
34.2853949,-85.1901195
34.28612704,-85.18899481
34.2861671,-85.1889303
34.28613841,-85.18902371
34.28614327,-85.18904086
34.28617993,-85.18906237
34.28622474,-85.1890658
34.2862851,-85.18907791
34.28632248,-85.18907909
34.2864939,-85.1891273
34.2865342,-85.1891259
34.2865818,-85.1891259
34.2866166,-85.1891195
34.2866609,-85.1891208
34.2867049,-85.1891179
34.286755,-85.1891103
34.2868026,-85.1891049
34.2868458,-85.1891062
34.2884429,-85.18794189
34.2884783,-85.1878921
34.2885737,-85.1877767
34.2886142,-85.1877182
34.2886521,-85.1876782
34.2886829,-85.1876513
34.2887267,-85.1876159
34.28880969,-85.18757364
34.2888605,-85.1875589
34.2889048,-85.18755135
34.288957,-85.1875519
34.2890153,-85.1875517
34.2891084,-85.1876198
34.2890586,-85.1875568
34.28910835,-85.18756172
34.2883747,-85.1889579
34.2884689,-85.1886226
34.2886887,-85.1884534
34.2890118,-85.1887312
34.2890562,-85.1887594
34.2891226,-85.1887487
34.2882494,-85.1882967
34.2882595,-85.1883598
34.2882606,-85.1884241
34.2882606,-85.1884764
34.2881464,-85.1883075
34.2880201,-85.1879682
34.2881354,-85.1879682
34.2880944,-85.1879655
34.2885265,-85.1878394
34.2887813,-85.18759
34.2891137,-85.1876825
34.2891238,-85.1877562
34.2891249,-85.1878301
34.2891281,-85.1879105
34.2891259,-85.187987
34.2891381,-85.1880446
34.2890827,-85.1879226
34.2890395,-85.1879266
34.2889985,-85.1879293
34.288952,-85.1879293
34.2889099,-85.1879306
34.2888523,-85.1879306
34.2887924,-85.187936
34.2887481,-85.1879346
34.2887038,-85.1879387
34.2886517,-85.1879467
34.2886096,-85.1879454
34.2885531,-85.1879494
34.2884988,-85.1879454
34.28766,-85.1884469
34.2876545,-85.1883785
34.2876545,-85.1882994
34.2874528,-85.1888359
34.2875226,-85.1890236
34.2875171,-85.1890692
34.2875093,-85.1891242
34.2875126,-85.1891792
34.2875148,-85.1893562
34.2875215,-85.1893066
34.2875226,-85.1892355
34.2870461,-85.1891524
34.287086,-85.1891752
34.287137,-85.1891966
34.2871857,-85.1892221
34.2872267,-85.1892396
34.2872689,-85.1892596
34.2873187,-85.1892864
34.2873609,-85.1893186
34.2874029,-85.1893522
34.2874417,-85.1893844
34.287414,-85.1882847
34.2874595,-85.1882699
34.2875193,-85.1882418
34.2875669,-85.188219
34.2868478,-85.1884992
34.2868035,-85.1885851
34.2867625,-85.1886092
34.2865486,-85.1887272
34.2865265,-85.1887406
34.2864899,-85.1887621
34.2864522,-85.1887916
34.2864112,-85.1888104
34.2864622,-85.1891282
34.2864345,-85.1891202
34.2863935,-85.1891188
34.286378,-85.1891108
34.286388,-85.1890558
34.2863846,-85.1889968
34.2863824,-85.1889391
34.2863846,-85.1888815
34.2863625,-85.1891094
34.2863082,-85.1888627
34.2862827,-85.1888788
34.2862572,-85.1888935
34.2862362,-85.1889043
34.2862084,-85.1889163
34.285876,-85.1890826
34.2858406,-85.1891027
34.2858029,-85.1891202
34.2857597,-85.1891497
34.2854129,-85.1899141
34.2854162,-85.1899678
34.2854128,-85.1900134
34.2869065,-85.1894232
34.2869076,-85.1894716
34.2869087,-85.1895185
34.2869131,-85.1896727
34.2869165,-85.1896271
34.2869142,-85.1895641
34.2884445,-85.1873003
34.2883448,-85.1872922
34.2880467,-85.1869905
34.2880345,-85.1869798
34.288009,-85.1869731
34.2877587,-85.1872721
34.2877076,-85.1875766
34.2876766,-85.1877456
34.28767,-85.1878072
34.2876633,-85.1878662
34.2874484,-85.187991
34.2876356,-85.1882511
34.2876789,-85.1882444
34.2876412,-85.1881344
34.2876478,-85.1880942
34.2876433,-85.1880433
34.2870993,-85.187531
34.2870916,-85.187476
34.286922,-85.1878247
34.286901,-85.1878689
34.2872655,-85.1879883
34.2872367,-85.1879977
34.2872057,-85.1879977
34.2871747,-85.187995
34.2871481,-85.1879963
34.2871248,-85.187999
34.2870927,-85.1879977
34.2870583,-85.1880017
34.2869752,-85.1880084
34.2869486,-85.1880071
34.2869298,-85.1880071
34.2869099,-85.1880097
34.2868833,-85.1880164
34.2868766,-85.1880433
34.286881,-85.1880835
34.2868799,-85.1881197
34.2868722,-85.1881546
